Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
160,1011.901542,1484.177849,995.490041,2.099034,0.674814,-1.940303,1.169213,0.725126,0.624689
161,1011.901542,1484.177849,995.490041,2.099034,0.674814,-1.940303,1.169213,0.725126,0.624689
162,1018.657463,1492.984079,1024.961343,2.094619,0.581506,-1.898480,1.140595,0.636821,0.600998
163,1027.899954,1486.545457,1025.235091,2.080043,0.581506,-1.888731,1.152141,0.636821,0.602414
164,1036.782264,1479.206300,1025.453779,2.063610,0.581506,-1.877813,1.165264,0.636821,0.604055
165,1046.292502,1472.767043,1025.612517,2.049273,0.581506,-1.868489,1.176628,0.636821,0.605507
166,1046.292502,1472.767043,1025.612517,2.049273,0.581506,-1.868489,1.176628,0.636821,0.605507
167,1064.227111,1456.905879,1025.765258,2.014526,0.581506,-1.846051,1.204571,0.636821,0.609176
168,1064.227111,1456.905879,1025.765258,2.014526,0.581506,-1.846051,1.204571,0.636821,0.609176
169,1081.651993,1438.257169,1025.692682,1.974482,0.581506,-1.820883,1.236880,0.636821,0.613600
170,1091.020495,1429.737115,1025.566453,1.956390,0.581506,-1.809739,1.251505,0.636821,0.615663
171,1099.300749,1417.885475,1025.390269,1.931550,0.581506,-1.794535,1.271761,0.636821,0.618575
172,1108.626952,1408.045731,1025.149192,1.911053,0.581506,-1.782199,1.288447,0.636821,0.621025
173,1117.191866,1395.184444,1024.858163,1.884568,0.581506,-1.766444,1.310070,0.636821,0.624265
174,1117.191866,1395.184444,1024.858163,1.884568,0.581506,-1.766444,1.310070,0.636821,0.624265
175,1135.045320,1367.983066,1024.095848,1.829294,0.581506,-1.734062,1.355538,0.636821,0.631288
176,1143.636638,1350.316062,1023.634601,1.793915,0.581506,-1.713681,1.384797,0.636821,0.635950
177,1152.585114,1331.017806,1023.113528,1.755613,0.581506,-1.691966,1.416454,0.636821,0.641118
178,1161.683940,1307.488742,1022.537182,1.709338,0.581506,-1.665958,1.454922,0.636821,0.647541
179,1161.683940,1307.488742,1022.537182,1.709338,0.581506,-1.665958,1.454922,0.636821,0.647541
180,1215.152477,1292.829258,982.395338,1.686842,0.709127,-1.665123,1.484917,0.772052,0.683683
181,1225.067192,1251.797906,981.644041,1.602403,0.709127,-1.609845,1.548899,0.772052,0.694522
182,1234.931032,1268.644977,985.447194,1.636065,0.693294,-1.631061,1.522415,0.761761,0.687311
183,1253.994998,1341.195736,989.426179,1.782762,0.676888,-1.723538,1.407764,0.761761,0.669112
184,1253.994998,1341.195736,989.426179,1.782762,0.676888,-1.723538,1.407764,0.761761,0.669112
185,1272.330233,1296.417735,987.538990,1.690766,0.676888,-1.664737,1.478949,0.761761,0.680711
186,1272.330233,1296.417735,987.538990,1.690766,0.676888,-1.664737,1.478949,0.761761,0.680711
187,1299.098626,1257.849111,980.470256,1.612619,0.693656,-1.616046,1.540447,0.783188,0.697054
188,1299.098626,1257.849111,980.470256,1.612619,0.693656,-1.616046,1.540447,0.783188,0.697054
189,1314.266587,1299.228577,996.043636,1.692770,0.633947,-1.661906,1.473407,0.736748,0.674991
190,1324.161951,1265.187589,994.782665,1.625044,0.633947,-1.621565,1.527757,0.736748,0.684297
191,1330.445444,1313.342536,1009.872412,1.716940,0.581506,-1.670199,1.448613,0.694685,0.663589
192,1349.688857,1319.694490,1000.618054,1.730689,0.606474,-1.681162,1.439958,0.725126,0.668479
193,1349.688857,1319.694490,1000.618054,1.730689,0.606474,-1.681162,1.439958,0.725126,0.668479
194,1387.966119,1361.610702,992.223806,1.815356,0.624110,-1.734556,1.373806,0.761761,0.667366
195,1394.638680,1374.431465,1004.047641,1.836158,0.581506,-1.737994,1.349945,0.725126,0.656805
196,1402.894544,1356.256011,1002.456638,1.799679,0.581506,-1.716983,1.380026,0.725337,0.661656
197,1402.894544,1356.256011,1002.456638,1.799679,0.581506,-1.716983,1.380026,0.725337,0.661656
198,1420.990544,1316.831692,999.094466,1.721585,0.581506,-1.672818,1.444725,0.725337,0.672317
199,1420.990544,1316.831692,999.094466,1.721585,0.581506,-1.672818,1.444725,0.725337,0.672317
200,1455.120914,1360.241236,995.507065,1.806301,0.581506,-1.720815,1.374504,0.743339,0.666355
201,1463.950135,1342.279746,993.630604,1.770491,0.581506,-1.700318,1.404220,0.743339,0.671170
202,1472.148209,1316.059192,991.699537,1.718808,0.581506,-1.671198,1.447128,0.743339,0.678300
203,1481.861620,1291.176982,989.703347,1.670114,0.581506,-1.644102,1.487633,0.743339,0.685210
204,1504.457272,1352.345922,987.662230,1.789368,0.581506,-1.711060,1.388593,0.759173,0.673569
205,1515.992653,1346.649363,985.555880,1.777798,0.581506,-1.704466,1.398172,0.761761,0.675942
206,1515.992653,1346.649363,985.555880,1.777798,0.581506,-1.704466,1.398172,0.761761,0.675942
207,1538.104357,1345.330503,985.920714,1.773326,0.566698,-1.699439,1.399911,0.754987,0.676104
208,1538.104357,1345.330503,985.920714,1.773326,0.566698,-1.699439,1.399911,0.754987,0.676104
209,1559.938280,1304.193637,976.586169,1.693432,0.581506,-1.657115,1.468121,0.771055,0.690560
210,1562.400056,1303.647180,990.515726,1.689703,0.531104,-1.649917,1.467114,0.725126,0.683739
211,1571.483688,1249.906641,988.079250,1.587419,0.531104,-1.597762,1.555232,0.725126,0.699269
212,1595.532606,1277.275235,969.277350,1.640265,0.581506,-1.627603,1.512506,0.781688,0.701570
213,1602.549818,1256.180869,973.996953,1.598935,0.558835,-1.604260,1.546282,0.761761,0.704522
214,1617.645343,1309.652739,974.355965,1.700744,0.549682,-1.657653,1.459264,0.761761,0.690763
215,1617.645343,1309.652739,974.355965,1.700744,0.549682,-1.657653,1.459264,0.761761,0.690763
216,1645.833999,1345.566254,974.028823,1.768284,0.534224,-1.691136,1.400165,0.761761,0.683328
217,1658.486891,1345.741079,971.257476,1.768284,0.534224,-1.691136,1.400165,0.761761,0.683359
218,1693.405616,1423.331591,968.807433,1.922107,0.534224,-1.702976,1.344566,0.761761,0.670015
219,1744.042426,1502.614710,966.403643,2.091850,0.534224,-1.724082,1.275721,0.761761,0.655762
220,1810.419248,1576.413589,964.072165,2.269954,0.534224,-1.751103,1.200366,0.761761,0.642012
221,1890.238173,1639.036134,961.836745,2.450608,0.534224,-1.781562,1.123623,0.761761,0.629702
222,1980.021437,1686.906960,959.720889,2.630218,0.534224,-1.813960,1.048778,0.761761,0.619299
223,1985.766139,1665.969166,942.464963,2.607980,0.581506,-1.746497,1.152575,0.771055,0.625113
224,2009.765859,1661.555315,935.121153,2.634382,0.598982,-1.695245,1.208981,0.761761,0.624776
225,2024.018333,1650.526819,927.635338,2.640636,0.617711,-1.633272,1.281631,0.755691,0.627915
226,2074.563023,1663.831164,929.707578,2.734365,0.606474,-1.615266,1.281654,0.725126,0.617876
227,2143.663418,1680.630976,936.372219,2.864932,0.581506,-1.615050,1.252116,0.680742,0.602354
228,2260.399343,1672.174428,913.237091,3.079423,0.652784,-1.702903,1.163177,0.744989,0.606123
229,2384.671811,1653.327450,912.481174,3.317263,0.652784,-1.788853,1.054137,0.744989,0.597390
230,2406.148996,1634.665072,908.585599,3.353906,0.664013,-1.744874,1.105492,0.725126,0.594958
231,2407.352581,1640.879007,933.950679,3.343358,0.581194,-1.634286,1.186465,0.602850,0.572253
232,2460.356472,1606.734655,923.193127,3.450781,0.615336,-1.650338,1.185535,0.620357,0.574739
233,2581.114930,1536.731274,923.437476,3.712557,0.615336,-1.751703,1.058409,0.620357,0.566964
234,2567.482998,1525.784220,917.373449,3.689710,0.636577,-1.684184,1.164849,0.609525,0.571783
235,2550.975588,1479.128928,874.392264,3.701559,0.786501,-1.755189,1.178240,0.772052,0.621951
236,2548.777332,1467.443451,874.631413,3.700598,0.786501,-1.754457,1.178906,0.772052,0.621906
237,2546.465420,1455.825362,874.868465,3.699364,0.786501,-1.753519,1.179765,0.772052,0.621873
238,2544.152702,1444.206916,875.105125,3.698130,0.786501,-1.752578,1.180622,0.772052,0.621842
239,2542.287094,1432.315677,875.336823,3.698005,0.786501,-1.752485,1.180706,0.772052,0.621772
240,2540.422241,1420.423791,875.568884,3.697883,0.786501,-1.752391,1.180794,0.772052,0.621704
241,2538.011789,1408.866621,875.800620,3.696398,0.786501,-1.751262,1.181824,0.772052,0.621687
242,2535.588577,1397.316147,876.032325,3.694882,0.786501,-1.750111,1.182876,0.772052,0.621673
243,2533.770005,1385.391600,876.259140,3.694882,0.786501,-1.750111,1.182876,0.772052,0.621605
244,2531.951432,1373.467054,876.485954,3.694882,0.786501,-1.750111,1.182876,0.772052,0.621539
245,2529.490090,1361.938707,876.712916,3.693273,0.786501,-1.748889,1.183997,0.772052,0.621535
246,2527.023338,1350.412252,876.939873,3.691651,0.786501,-1.747659,1.185126,0.772052,0.621532
247,2525.197564,1338.493330,877.161723,3.691640,0.786501,-1.747651,1.185133,0.772052,0.621472
248,2523.372804,1326.573407,877.383548,3.691630,0.786501,-1.747643,1.185140,0.772052,0.621413
249,2521.292370,1314.808024,877.605291,3.690982,0.786501,-1.747153,1.185589,0.772052,0.621379
250,2519.213147,1303.041387,877.827007,3.690337,0.786501,-1.746663,1.186038,0.772052,0.621348
251,2516.727880,1291.523748,878.046433,3.688672,0.786501,-1.745401,1.187197,0.772052,0.621356
252,2514.235917,1280.008818,878.265491,3.686991,0.786501,-1.744130,1.188362,0.772052,0.621366
253,2512.729819,1267.893174,878.480062,3.687777,0.786501,-1.744725,1.187818,0.772052,0.621286
254,2511.215220,1255.782280,878.694214,3.688542,0.786501,-1.745303,1.187285,0.772052,0.621209
255,2508.459984,1244.425144,878.911060,3.686212,0.786501,-1.743540,1.188906,0.772052,0.621248
256,2505.694205,1233.071489,879.127899,3.683859,0.786501,-1.741760,1.190544,0.772052,0.621291
257,2503.555113,1221.341017,879.337379,3.683068,0.786501,-1.741162,1.191096,0.772052,0.621278
258,2501.406184,1209.616397,879.546468,3.682252,0.786501,-1.740546,1.191661,0.772052,0.621266
259,2499.540966,1197.718520,879.753511,3.682143,0.786501,-1.740463,1.191740,0.772052,0.621230
260,2497.666108,1185.826610,879.960164,3.682009,0.786501,-1.740362,1.191831,0.772052,0.621196
261,2495.525279,1174.092588,880.167128,3.681220,0.786501,-1.739768,1.192381,0.772052,0.621189
262,2493.385249,1162.357469,880.374064,3.680435,0.786501,-1.739172,1.192931,0.772052,0.621184
263,2491.229179,1150.632017,880.578108,3.679609,0.786501,-1.738550,1.193503,0.772052,0.621181
264,2489.080266,1138.901641,880.782543,3.678801,0.786501,-1.737940,1.194067,0.772052,0.621180
265,2486.601988,1127.366749,880.984237,3.677177,0.786501,-1.736716,1.195196,0.772052,0.621212
266,2484.121619,1115.831571,881.186318,3.675550,0.786501,-1.735490,1.196332,0.772052,0.621246
267,2482.292999,1103.913130,881.383167,3.675537,0.786501,-1.735482,1.196340,0.772052,0.621219
268,2480.465401,1091.993703,881.579990,3.675527,0.786501,-1.735473,1.196348,0.772052,0.621194
269,2477.981566,1080.459171,881.776677,3.673893,0.786501,-1.734241,1.197486,0.772052,0.621233
270,2475.476164,1068.935971,881.973335,3.672207,0.786501,-1.732973,1.198659,0.772052,0.621276
271,2473.652637,1057.011910,882.165147,3.672207,0.786501,-1.732973,1.198659,0.772052,0.621256
272,2471.829110,1045.087850,882.356959,3.672207,0.786501,-1.732973,1.198659,0.772052,0.621238
273,2469.620191,1033.389703,882.548752,3.671255,0.786501,-1.732256,1.199323,0.772052,0.621258
