Algorithm,PointIndex,ComputationTime(ms),JointLimitCost,Success,Joint1,Vel1,Joint2,Vel2,Joint3,Vel3,Joint4,Vel4,Joint5,Vel5,Joint6,Vel6,Joint7,Vel7,Joint8,Vel8
MOEAD,93,7.505000,0.582357,1,1582.063111,9.998436,1815.901837,0.106583,1233.219681,-0.135722,3.137724,0.000003,0.003799,0.000000,-0.330853,0.000000,-0.020261,-0.000004,-1.221318,0.038595
MOEAD,94,6.647600,0.582241,1,1595.037366,9.997653,1816.041143,0.107346,1232.978560,-0.185802,3.137723,-0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020261,-0.000004,-1.217467,0.029670
MOEAD,95,5.359000,0.582098,1,1608.013089,9.996839,1816.181226,0.107924,1232.687470,-0.224263,3.137725,0.000012,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000005,-1.212835,0.035691
MOEAD,96,3.809100,0.581957,1,1620.982880,9.995682,1816.322176,0.108629,1232.336254,-0.270679,3.137725,0.000000,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000003,-1.208213,0.035619
MOEAD,97,4.115800,0.581844,1,1633.952396,9.994339,1816.464045,0.109324,1231.925181,-0.316774,3.137724,-0.000003,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000006,-1.204348,0.029782
MOEAD,98,4.659900,0.581705,1,1646.917184,9.993012,1816.606633,0.109904,1231.463981,-0.355485,3.137724,-0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000002,-1.199742,0.035502
MOEAD,99,4.237300,0.581580,1,1659.886657,9.991271,1816.750194,0.110595,1230.942830,-0.401478,3.137724,-0.000005,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000000,-1.195476,0.032865
MOEAD,100,4.068400,0.581458,1,1672.846342,9.989456,1816.894500,0.111232,1230.366513,-0.444231,3.137723,-0.000005,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000010,-1.191261,0.032492
MOEAD,101,4.052800,0.581321,1,1685.812541,9.987491,1817.039705,0.111847,1229.735524,-0.486033,3.137725,0.000012,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000010,-1.186603,0.035877
MOEAD,102,4.212400,0.581187,1,1698.767449,9.985104,1817.185725,0.112546,1229.044369,-0.532713,3.137724,-0.000003,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000000,-1.182010,0.035401
MOEAD,103,4.155400,0.581066,1,1711.727700,9.982549,1817.332722,0.113224,1228.293144,-0.578627,3.137724,-0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000006,-1.177732,0.032952
MOEAD,104,3.753600,0.580947,1,1724.677360,9.979981,1817.480456,0.113855,1227.487037,-0.621247,3.137723,-0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000002,-1.173479,0.032780
MOEAD,105,3.807700,0.580829,1,1737.623310,9.977244,1817.628989,0.114472,1226.625911,-0.663656,3.137724,0.000006,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000001,-1.169251,0.032582
MOEAD,106,4.154900,0.580712,1,1750.568560,9.974333,1817.778365,0.115094,1225.709696,-0.705945,3.137723,-0.000003,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000005,-1.164996,0.032785
MOEAD,107,3.713300,0.580583,1,1763.509961,9.971243,1817.928537,0.115706,1224.738757,-0.748101,3.137725,0.000010,0.003799,0.000000,-0.330853,0.000000,-0.020263,-0.000013,-1.160356,0.035748
MOEAD,108,3.706800,0.580455,1,1776.445022,9.967628,1818.079578,0.116391,1223.707448,-0.794716,3.137724,-0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000011,-1.155717,0.035749
MOEAD,109,5.119600,0.580341,1,1789.376369,9.963858,1818.231491,0.117052,1222.616383,-0.840687,3.137725,0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000005,-1.151462,0.032787
MOEAD,110,4.215400,0.580242,1,1802.301209,9.960175,1818.384192,0.117675,1221.470192,-0.883281,3.137723,-0.000010,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000003,-1.147590,0.029840
MOEAD,111,4.155000,0.580104,1,1815.222044,9.956644,1818.537616,0.118227,1220.273923,-0.921831,3.137723,-0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000008,-1.142567,0.038705
MOEAD,112,4.740800,0.580007,1,1828.139326,9.951935,1818.691991,0.118936,1219.012857,-0.971570,3.137725,0.000015,0.003799,0.000000,-0.330853,0.000000,-0.020261,-0.000005,-1.138695,0.029831
MOEAD,113,5.756800,0.579883,1,1841.049427,9.948052,1818.847071,0.119500,1217.701757,-1.010286,3.137724,-0.000010,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000003,-1.134017,0.036050
MOEAD,114,5.552000,0.579776,1,1853.950768,9.943234,1819.002975,0.120157,1216.330699,-1.056693,3.137724,0.000003,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000006,-1.129803,0.032472
MOEAD,115,5.086100,0.579668,1,1866.852233,9.938670,1819.159728,0.120755,1214.904455,-1.098710,3.137725,0.000003,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000006,-1.125505,0.033109
MOEAD,116,4.976000,0.579534,1,1879.742179,9.933818,1819.317214,0.121369,1213.423276,-1.141492,3.137723,-0.000014,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000002,-1.120442,0.039026
MOEAD,117,4.489000,0.579457,1,1892.624284,9.927960,1819.475606,0.122069,1211.877049,-1.191644,3.137724,0.000008,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000004,-1.116999,0.026530
MOEAD,118,4.753800,0.579326,1,1905.505282,9.923757,1819.634681,0.122554,1210.286012,-1.225764,3.137724,-0.000003,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000007,-1.111933,0.039031
MOEAD,119,8.949500,0.579235,1,1918.377328,9.917448,1819.794657,0.123256,1208.629896,-1.275978,3.137725,0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000003,-1.108012,0.030205
MOEAD,120,5.050600,0.579134,1,1931.238298,9.912340,1819.955291,0.123806,1206.923780,-1.314955,3.137724,-0.000006,0.003799,0.000000,-0.330853,0.000000,-0.020263,-0.000003,-1.103761,0.032770
MOEAD,121,4.593600,0.579006,1,1944.095344,9.906626,1820.116729,0.124391,1205.162487,-1.357114,3.137724,0.000005,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000008,-1.098694,0.039038
MOEAD,122,5.465100,0.578918,1,1956.942578,9.899667,1820.279058,0.125085,1203.336382,-1.407138,3.137725,0.000006,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000005,-1.094770,0.030238
MOEAD,123,5.232800,0.578820,1,1969.778197,9.894000,1820.442047,0.125636,1201.460020,-1.446345,3.137724,-0.000013,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000011,-1.090520,0.032757
MOEAD,124,5.595400,0.578698,1,1982.610502,9.887799,1820.605833,0.126204,1199.528959,-1.487958,3.137724,0.000006,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000008,-1.085514,0.038578
MOEAD,125,6.474800,0.578626,1,1995.436391,9.880205,1820.770562,0.126896,1197.532736,-1.537757,3.137723,-0.000011,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000002,-1.081968,0.027316
MOEAD,126,5.734400,0.578503,1,2008.253637,9.874688,1820.935883,0.127367,1195.491651,-1.572497,3.137723,0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000007,-1.076840,0.039505
MOEAD,127,10.278900,0.578420,1,2021.055664,9.866479,1821.102048,0.128063,1193.385303,-1.623355,3.137723,-0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000009,-1.072910,0.030285
MOEAD,128,6.954800,0.578318,1,2033.847574,9.860012,1821.268877,0.128592,1191.229046,-1.662044,3.137723,-0.000002,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000003,-1.068355,0.035114
MOEAD,129,4.746900,0.578233,1,2046.640136,9.852375,1821.436628,0.129196,1189.012943,-1.706763,3.137724,0.000005,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000007,-1.064292,0.031288
MOEAD,130,5.819700,0.578116,1,2059.412606,9.845306,1821.604941,0.129739,1186.746685,-1.746882,3.137724,0.000002,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000002,-1.059226,0.039053
MOEAD,131,4.809500,0.578055,1,2072.175269,9.836367,1821.774149,0.130411,1184.415455,-1.796713,3.137725,0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000001,-1.055818,0.026268
MOEAD,132,6.330500,0.577948,1,2084.936839,9.830128,1821.944042,0.130867,1182.039313,-1.830321,3.137723,-0.000008,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000006,-1.050987,0.037214
MOEAD,133,4.053000,0.577848,1,2097.679311,9.821155,1822.114657,0.131500,1179.602896,-1.877848,3.137723,-0.000000,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000010,-1.046302,0.036106
MOEAD,134,4.828100,0.577760,1,2110.411831,9.812284,1822.286088,0.132112,1177.106718,-1.923673,3.137723,0.000000,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000005,-1.041994,0.033198
MOEAD,135,4.278400,0.577674,1,2123.134822,9.803892,1822.458263,0.132672,1174.555399,-1.965958,3.137724,0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000003,-1.037686,0.033194
MOEAD,136,4.871900,0.577601,1,2135.846891,9.795325,1822.631172,0.133236,1171.949198,-2.008217,3.137723,-0.000006,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000005,-1.033759,0.030265
MOEAD,137,4.943000,0.577503,1,2148.550060,9.787343,1822.804754,0.133739,1169.292844,-2.046627,3.137724,0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000004,-1.028996,0.036699
MOEAD,138,4.478700,0.577407,1,2161.238004,9.777464,1822.979102,0.134354,1166.576455,-2.093279,3.137724,0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000005,-1.024276,0.036372
MOEAD,139,4.622800,0.577459,1,2173.890896,9.767542,1823.153927,0.134958,1163.805108,-2.139372,3.137724,0.000000,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000000,-1.024276,0.000000
MOEAD,140,5.545200,0.577951,1,2241.259166,9.983506,1820.310512,-0.421374,1161.355034,-0.363084,3.231532,0.139017,0.003799,0.000000,-0.330853,0.000000,-0.000137,0.029822,-1.026961,-0.003980
MOEAD,141,5.145800,0.578770,1,2308.169375,9.897669,1811.018056,-1.374583,1158.951336,-0.355566,3.325539,0.139059,0.003799,0.000000,-0.330853,0.000000,0.019608,0.029208,-1.031419,-0.006595
MOEAD,142,4.578100,0.579910,1,2374.075546,9.720768,1795.309438,-2.316928,1156.619647,-0.343910,3.419870,0.139133,0.003799,0.000000,-0.330853,0.000000,0.038771,0.028265,-1.037619,-0.009144
MOEAD,143,5.317900,0.581369,1,2438.424964,9.453642,1773.252192,-3.240454,1154.384219,-0.328409,3.514645,0.139235,0.003799,0.000000,-0.330853,0.000000,0.057160,0.027015,-1.045514,-0.011598
MOEAD,144,4.811000,0.583143,1,2500.658307,9.097685,1744.951565,-4.137174,1152.268520,-0.309287,3.609977,0.139363,0.003799,0.000000,-0.330853,0.000000,0.074585,0.025473,-1.055051,-0.013941
MOEAD,145,4.785900,0.585231,1,2560.201208,8.654889,1710.559853,-4.999025,1150.294287,-0.286966,3.705958,0.139514,0.003799,0.000000,-0.330853,0.000000,0.090870,0.023670,-1.066158,-0.016145
MOEAD,146,4.576300,0.586557,1,2616.543504,8.124681,1670.222138,-5.816786,1147.751027,-0.366743,3.802821,0.139678,0.005719,0.002768,-0.335505,-0.006709,0.103978,0.018903,-1.074070,-0.011410
MOEAD,147,6.287200,0.590348,1,2668.908893,7.521483,1624.362073,-6.587093,1146.852073,-0.129121,3.900190,0.139855,0.003799,-0.002757,-0.330853,0.006682,0.119336,0.022059,-1.092720,-0.026788
MOEAD,148,6.446000,0.577644,1,2677.069541,4.467492,1614.597054,-5.345795,1136.977894,-5.405554,3.899525,-0.003637,0.025960,0.121319,-0.942154,-3.346527,0.174297,0.300880,-0.488550,3.307488
MOEAD,149,9.791900,0.440380,1,2644.126705,-1.538629,1554.951591,-2.785802,935.189901,-9.424714,3.907707,0.003821,0.585224,0.261210,0.506727,0.676715,-0.498175,-0.314085,-1.879160,-0.649499
MOEAD,150,7.816600,0.452968,1,2653.065859,4.438594,1537.625093,-8.603195,930.623932,-2.267159,3.919156,0.056849,0.596518,0.056081,0.664537,0.783578,-0.542686,-0.221016,-2.017917,-0.688972
MOEAD,151,7.150700,0.484911,1,2668.385857,5.665391,1535.576178,-0.757696,952.535969,8.103150,3.919494,0.001249,0.526222,-0.259959,0.909535,0.906012,-0.550019,-0.027116,-2.256591,-0.882626
MOEAD,152,4.107400,0.486643,1,2664.714787,-1.221237,1513.500320,-7.343869,932.512060,-6.661257,3.921909,0.008035,0.586541,0.200662,0.970513,0.202854,-0.651800,-0.338590,-2.282952,-0.087695
MOEAD,153,6.638100,0.513999,1,2585.278522,-4.610427,1413.239140,-5.819091,817.296652,-6.687024,3.929723,0.004535,1.025937,0.255022,0.765547,-0.118961,-0.990143,-0.196372,-1.905175,0.219259
MOEAD,154,5.229100,0.517725,1,2614.091162,5.503283,1369.537791,-8.347062,817.287854,-0.001680,4.033179,0.197604,1.025937,0.000000,0.765547,0.000000,-0.990027,0.000222,-1.924639,-0.037176
MOEAD,155,7.101300,0.521991,1,2638.100029,4.612857,1323.370833,-8.870123,817.532011,0.046910,4.135816,0.197199,1.025937,0.000000,0.765547,0.000000,-0.992042,-0.003871,-1.943884,-0.036977
MOEAD,156,7.731000,0.506836,1,2679.276952,7.644947,1330.546023,1.332153,851.362744,6.281046,4.149644,0.025673,0.875248,-0.279770,0.939249,0.322497,-0.935383,0.105193,-2.141500,-0.366896
MOEAD,157,4.477200,0.506769,1,2677.460654,-1.505527,1318.621731,-9.884027,851.602186,0.198473,4.149643,-0.000008,0.875248,0.000000,0.939249,0.000000,-0.935384,-0.000010,-2.141365,0.001122
MOEAD,158,4.262800,0.506703,1,2675.644817,-1.505031,1306.696448,-9.884106,851.841479,0.198335,4.149644,0.000010,0.875248,0.000000,0.939249,0.000000,-0.935384,0.000002,-2.141231,0.001107
MOEAD,159,4.203600,0.506638,1,2673.823525,-1.509576,1294.772136,-9.883451,852.078414,0.196383,4.149643,-0.000008,0.875248,0.000000,0.939249,0.000000,-0.935385,-0.000010,-2.141059,0.001428
MOEAD,160,5.065000,0.506573,1,2672.002602,-1.509195,1282.847154,-9.883516,852.314991,0.196077,4.149644,0.000007,0.875248,0.000000,0.939249,0.000000,-0.935383,0.000018,-2.140887,0.001424
MOEAD,161,4.781400,0.506521,1,2670.186479,-1.505676,1270.925075,-9.884128,852.546888,0.192257,4.149644,-0.000001,0.875248,0.000000,0.939249,0.000000,-0.935383,-0.000003,-2.140871,0.000130
MOEAD,162,4.116200,0.506470,1,2668.370413,-1.505617,1259.002893,-9.884137,852.778731,0.192210,4.149644,0.000002,0.875248,0.000000,0.939249,0.000000,-0.935383,0.000001,-2.140853,0.000153
MOEAD,163,4.278300,0.506409,1,2666.551815,-1.507373,1247.078307,-9.883871,853.010562,0.192156,4.149644,-0.000001,0.875248,0.000000,0.939249,0.000000,-0.935383,-0.000001,-2.140649,0.001686
MOEAD,164,4.401000,0.506349,1,2664.733197,-1.507395,1235.153778,-9.883868,853.242364,0.192133,4.149644,-0.000001,0.875248,0.000000,0.939249,0.000000,-0.935383,0.000001,-2.140443,0.001710
MOEAD,165,4.293300,0.506305,1,2662.914625,-1.507368,1223.229231,-9.883952,853.469179,0.188001,4.149644,0.000000,0.875248,0.000000,0.939249,0.000000,-0.935383,0.000000,-2.140443,0.000000
MOEAD,166,4.297900,0.506262,1,2661.096052,-1.507369,1211.304685,-9.883951,853.695993,0.188000,4.149644,0.000000,0.875248,0.000000,0.939249,0.000000,-0.935383,0.000000,-2.140443,0.000000
MOEAD,167,4.358000,0.506207,1,2659.277518,-1.507324,1199.380035,-9.883958,853.922838,0.188025,4.149644,0.000001,0.875248,0.000000,0.939249,0.000000,-0.935384,-0.000002,-2.140224,0.001816
MOEAD,168,4.447700,0.506153,1,2657.458983,-1.507325,1187.455385,-9.883957,854.149684,0.188025,4.149644,0.000001,0.875248,0.000000,0.939249,0.000000,-0.935384,-0.000002,-2.140005,0.001816
MOEAD,169,4.813900,0.506116,1,2655.637576,-1.510083,1175.534126,-9.883614,854.371517,0.183916,4.149643,-0.000012,0.875248,0.000000,0.939249,0.000000,-0.935384,0.000001,-2.140004,0.000013
MOEAD,170,5.068100,0.506080,1,2653.816781,-1.509411,1163.611450,-9.883717,854.593357,0.183902,4.149644,0.000011,0.875248,0.000000,0.939249,0.000000,-0.935384,0.000001,-2.140002,0.000011
MOEAD,171,7.157400,0.506040,1,2651.995425,-1.509718,1151.687580,-9.883669,854.815251,0.183927,4.149643,-0.000011,0.875248,0.000000,0.939249,0.000000,-0.935384,-0.000006,-2.139917,0.000709
MOEAD,172,8.434200,0.506002,1,2650.174589,-1.509162,1139.762617,-9.883758,855.036939,0.183742,4.149644,0.000009,0.875248,0.000000,0.939249,0.000000,-0.935383,0.000009,-2.139830,0.000718
MOEAD,173,7.684100,0.505957,1,2648.356047,-1.507370,1127.838139,-9.884067,855.256258,0.181791,4.149644,0.000001,0.875248,0.000000,0.939249,0.000000,-0.935383,-0.000000,-2.139608,0.001839
MOEAD,174,8.271700,0.505914,1,2646.537446,-1.507429,1115.913765,-9.884057,855.475631,0.181838,4.149644,-0.000002,0.875248,0.000000,0.939249,0.000000,-0.935384,-0.000004,-2.139389,0.001816
MOEAD,175,5.421300,0.505893,1,2644.716178,-1.509656,1103.989832,-9.883793,855.690025,0.177712,4.149643,-0.000008,0.875248,0.000000,0.939249,0.000000,-0.935385,-0.000006,-2.139491,-0.000848
MOEAD,176,4.826700,0.505874,1,2642.895353,-1.509182,1092.064966,-9.883868,855.904241,0.177552,4.149644,0.000009,0.875248,0.000000,0.939249,0.000000,-0.935384,0.000007,-2.139592,-0.000839
NSGA,0,4.205500,0.424636,1,298.370278,2.310553,845.756197,6.549461,928.837813,7.192837,1.628665,0.126122,0.608692,0.047137,-0.494345,-0.038282,-0.501790,-0.038858,-1.147259,-0.088843
NSGA,1,5.163200,0.424627,1,296.299063,-1.716621,857.640663,9.849833,928.615332,-0.184392,1.628666,0.000008,0.608692,0.000000,-0.494345,0.000000,-0.501790,0.000002,-1.147345,-0.000708
NSGA,2,5.466400,0.424619,1,294.227830,-1.716725,869.524489,9.849817,928.393004,-0.184275,1.628666,0.000001,0.608692,0.000000,-0.494345,0.000000,-0.501791,-0.000009,-1.147432,-0.000721
NSGA,3,5.391900,0.424603,1,292.159129,-1.715085,881.405525,9.850137,928.172951,-0.182438,1.628666,-0.000004,0.608692,0.000000,-0.494345,0.000000,-0.501790,0.000005,-1.147210,0.001842
NSGA,4,7.405100,0.424588,1,290.090423,-1.715048,893.286863,9.850146,927.953032,-0.182323,1.628666,0.000001,0.608692,0.000000,-0.494345,0.000000,-0.501791,-0.000005,-1.146990,0.001817
NSGA,5,9.710200,0.424583,1,288.024201,-1.712675,905.170779,9.850481,927.728089,-0.186453,1.628666,0.000000,0.608692,0.000000,-0.494345,0.000000,-0.501791,0.000000,-1.146990,0.000000
NSGA,6,9.073300,0.424580,1,285.957979,-1.712675,917.054695,9.850481,927.503147,-0.186453,1.628666,0.000000,0.608692,0.000000,-0.494345,0.000000,-0.501791,0.000000,-1.146990,0.000000
NSGA,7,5.722400,0.424571,1,283.891767,-1.712605,928.939047,9.850492,927.278133,-0.186505,1.628667,0.000005,0.608692,0.000000,-0.494345,0.000000,-0.501790,0.000005,-1.146801,0.001570
NSGA,8,5.859800,0.424564,1,281.825543,-1.712747,940.822455,9.850468,927.053137,-0.186505,1.628666,-0.000007,0.608692,0.000000,-0.494345,0.000000,-0.501790,0.000004,-1.146610,0.001583
NSGA,9,4.836500,0.424562,1,279.756859,-1.714912,952.704442,9.850012,926.823171,-0.190639,1.628667,0.000007,0.608692,0.000000,-0.494345,0.000000,-0.501790,-0.000001,-1.146511,0.000826
NSGA,10,6.521200,0.424562,1,277.688171,-1.715106,964.585061,9.849975,926.593032,-0.190804,1.628665,-0.000012,0.608692,0.000000,-0.494345,0.000000,-0.501789,0.000011,-1.146409,0.000840
NSGA,11,7.632500,0.424566,1,275.619449,-1.714605,976.469418,9.850029,926.360790,-0.192487,1.628666,0.000006,0.608692,0.000000,-0.494345,0.000000,-0.501791,-0.000014,-1.146391,0.000151
NSGA,12,5.284400,0.424572,1,273.550748,-1.714665,988.353217,9.850012,926.128158,-0.192819,1.628665,-0.000004,0.608692,0.000000,-0.494345,0.000000,-0.501789,0.000013,-1.146375,0.000132
NSGA,13,4.830500,0.424573,1,271.484557,-1.712959,1000.234773,9.850312,925.895744,-0.192681,1.628665,0.000001,0.608692,0.000000,-0.494345,0.000000,-0.501790,-0.000005,-1.146156,0.001817
NSGA,14,4.804400,0.424575,1,269.418385,-1.712854,1012.116970,9.850328,925.663177,-0.192798,1.628666,0.000008,0.608692,0.000000,-0.494345,0.000000,-0.501789,0.000006,-1.145935,0.001830
NSGA,15,5.004100,0.424588,1,267.354666,-1.710748,1024.000016,9.850614,925.425742,-0.196825,1.628665,-0.000014,0.608692,0.000000,-0.494345,0.000000,-0.501789,-0.000000,-1.145968,-0.000270
NSGA,16,5.095500,0.424603,1,265.290957,-1.710621,1035.883921,9.850637,925.188321,-0.196800,1.628664,-0.000003,0.608692,0.000000,-0.494345,0.000000,-0.501789,-0.000001,-1.145999,-0.000260
NSGA,17,5.360200,0.424610,1,263.222245,-1.714598,1047.768162,9.849947,924.950979,-0.196714,1.628665,0.000003,0.608692,0.000000,-0.494345,0.000000,-0.501790,-0.000007,-1.145761,0.001970
NSGA,18,5.099200,0.424618,1,261.153543,-1.714649,1059.651977,9.849935,924.713446,-0.196880,1.628664,-0.000004,0.608692,0.000000,-0.494345,0.000000,-0.501789,0.000006,-1.145523,0.001972
NSGA,19,5.052800,0.424633,1,259.089884,-1.710680,1071.535067,9.850542,924.471001,-0.200976,1.628666,0.000018,0.608692,0.000000,-0.494345,0.000000,-0.501789,-0.000002,-1.145423,0.000836
NSGA,20,5.500700,0.424650,1,257.026203,-1.710950,1083.416356,9.850495,924.228563,-0.201000,1.628666,-0.000005,0.608692,0.000000,-0.494345,0.000000,-0.501790,-0.000003,-1.145321,0.000838
NSGA,21,5.968000,0.424672,1,254.962507,-1.710540,1095.300606,9.850525,923.983627,-0.203021,1.628666,0.000000,0.608692,0.000000,-0.494345,0.000000,-0.501790,0.000000,-1.145321,0.000000
NSGA,22,5.524600,0.424696,1,252.898811,-1.710540,1107.184855,9.850525,923.738690,-0.203021,1.628666,0.000000,0.608692,0.000000,-0.494345,0.000000,-0.501790,0.000000,-1.145321,0.000000
NSGA,23,6.055800,0.433687,1,234.093869,-5.486916,1118.028056,3.163835,950.135595,7.702103,1.622585,-0.017743,0.525002,-0.244192,-0.330826,0.477119,-0.384384,0.342567,-1.280935,-0.395694
NSGA,24,6.391700,0.439620,1,237.690847,2.112383,1132.884564,8.724721,943.606621,-3.834244,1.626172,0.021065,0.544185,0.112653,-0.062730,1.574435,-0.384549,-0.000970,-1.534858,-1.491201
NSGA,25,5.406500,0.448140,1,245.461001,3.749523,1148.719901,7.641413,933.254903,-4.995268,1.632094,0.028579,0.576309,0.155016,0.178565,1.164380,-0.421708,-0.179312,-1.760388,-1.088305
NSGA,26,4.787200,0.465788,1,247.890557,2.923725,1155.858784,8.590924,932.993679,-0.314356,1.620932,-0.134331,0.577980,0.020109,0.434571,3.080776,-0.454538,-0.395076,-1.993704,-2.807727
NSGA,27,5.062000,0.484129,1,247.233503,-0.282725,1177.437334,9.285067,941.169090,3.517810,1.637569,0.071588,0.554189,-0.102370,0.627104,0.828452,-0.474866,-0.087468,-2.177142,-0.789319
NSGA,28,4.676700,0.481402,1,258.228005,1.693793,1241.397272,9.853551,941.942475,0.119146,1.737092,0.153323,0.554189,0.000000,0.627104,0.000000,-0.481917,-0.010863,-2.195324,-0.028010
NSGA,29,4.936600,0.484521,1,283.010695,6.622944,1245.662836,1.139933,914.295549,-7.388385,1.728843,-0.022043,0.645348,0.243614,0.707769,0.215570,-0.617052,-0.361136,-2.236665,-0.110481
NSGA,30,7.863700,0.477291,1,298.223548,1.251687,1362.449818,9.609027,944.197394,2.460271,1.932155,0.167281,0.554189,-0.075004,0.627104,-0.066370,-0.502403,0.094331,-2.228885,0.006402
NSGA,31,7.992800,0.475857,1,326.453215,4.496444,1418.499894,8.927701,945.655516,0.232251,2.027746,0.152258,0.554189,0.000000,0.627104,0.000000,-0.515608,-0.021033,-2.243972,-0.024030
NSGA,32,7.968300,0.474802,1,359.608775,5.338372,1470.982540,8.450223,947.314502,0.267113,2.122118,0.151949,0.554189,0.000000,0.627104,0.000000,-0.530600,-0.024138,-2.257761,-0.022202
NSGA,33,6.378500,0.474098,1,397.249595,6.123221,1519.538698,7.898873,949.156893,0.299711,2.215355,0.151674,0.554189,0.000000,0.627104,0.000000,-0.547214,-0.027027,-2.270155,-0.020164
NSGA,34,4.653700,0.473718,1,438.930909,6.845727,1563.866184,7.280333,951.163768,0.329609,2.307563,0.151441,0.554189,0.000000,0.627104,0.000000,-0.565276,-0.029665,-2.281069,-0.017925
NSGA,35,4.535000,0.473636,1,484.209845,7.501381,1603.712658,6.601383,953.313886,0.356211,2.398863,0.151257,0.554189,0.000000,0.627104,0.000000,-0.584594,-0.032004,-2.290435,-0.015516
NSGA,36,4.502000,0.473825,1,532.651037,8.086357,1638.869684,5.868813,955.584755,0.379080,2.489395,0.151126,0.554189,0.000000,0.627104,0.000000,-0.604967,-0.034010,-2.298191,-0.012948
NSGA,37,4.780400,0.474261,1,583.828293,8.597427,1669.164872,5.089383,957.952682,0.397795,2.579311,0.151053,0.554189,0.000000,0.627104,0.000000,-0.626190,-0.035652,-2.304298,-0.010259
NSGA,38,5.446100,0.474919,1,637.323778,9.031873,1694.454819,4.269810,960.393099,0.412026,2.668772,0.151041,0.554189,0.000000,0.627104,0.000000,-0.648049,-0.036905,-2.308717,-0.007462
NSGA,39,4.332900,0.475776,1,692.731331,9.387432,1714.621605,3.416760,962.880386,0.421409,2.757951,0.151091,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.037741,-2.311428,-0.004593
NSGA,40,4.629400,0.475456,1,705.377405,9.762767,1714.710816,0.068871,965.683380,2.163911,2.757952,0.000005,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000000,-2.307086,0.033523
NSGA,41,4.679600,0.475140,1,718.057220,9.772030,1714.800744,0.069305,968.436388,2.121677,2.757950,-0.000012,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000003,-2.302779,0.033195
NSGA,42,5.257200,0.474820,1,730.748477,9.781099,1714.892047,0.070367,971.134504,2.079427,2.757951,0.000005,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000003,-2.298394,0.033794
NSGA,43,4.841700,0.474481,1,743.454982,9.790146,1714.984449,0.071195,973.777439,2.036336,2.757952,0.000009,0.554189,0.000000,0.627104,0.000000,-0.670323,0.000011,-2.293710,0.036090
NSGA,44,4.421600,0.474185,1,756.170774,9.799517,1715.077567,0.071761,976.360701,1.990809,2.757951,-0.000004,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000010,-2.289630,0.031438
NSGA,45,4.951000,0.473859,1,768.906156,9.807544,1715.171533,0.072364,978.893870,1.950799,2.757950,-0.000009,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000001,-2.285093,0.034942
