Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
115,599.636965,1729.113705,1060.070268,2.659200,0.261188,-2.272926,0.358513,0.530102,0.597791
116,654.648719,1751.170318,1062.510657,2.741454,0.261188,-2.277565,0.384670,0.530102,0.598232
117,710.743220,1768.169512,1064.997864,2.822680,0.261188,-2.280555,0.411831,0.530102,0.598887
118,721.836304,1767.743343,1067.800964,2.819800,0.261188,-2.275862,0.413870,0.530102,0.598683
119,733.033478,1767.336800,1070.553943,2.817047,0.261188,-2.271201,0.415919,0.530102,0.598483
120,733.033478,1767.336800,1070.553943,2.817047,0.261188,-2.271201,0.415919,0.530102,0.598483
121,755.205112,1766.424216,1075.895044,2.811050,0.261188,-2.261378,0.420330,0.530102,0.598074
122,755.205112,1766.424216,1075.895044,2.811050,0.261188,-2.261378,0.420330,0.530102,0.598074
123,817.527698,1779.705124,1087.860837,2.879763,0.242625,-2.354092,0.358517,0.620364,0.632354
124,817.527698,1779.705124,1087.860837,2.879763,0.242625,-2.354092,0.358517,0.620364,0.632354
125,842.827905,1781.068692,1097.656901,2.879986,0.229384,-2.328728,0.349173,0.601968,0.630416
126,842.827905,1781.068692,1097.656901,2.879986,0.229384,-2.328728,0.349173,0.601968,0.630416
127,865.919036,1780.604242,1102.328317,2.875557,0.229384,-2.319697,0.352304,0.601968,0.629949
128,877.316984,1780.325653,1104.581542,2.873054,0.229384,-2.314605,0.354106,0.601968,0.629692
129,889.046256,1780.130979,1106.774791,2.871115,0.229384,-2.310584,0.355546,0.601968,0.629488
130,900.337023,1779.812019,1108.918139,2.868377,0.229384,-2.305223,0.357495,0.601968,0.629223
131,926.378146,1777.713942,1089.929298,2.889866,0.286579,-2.451272,0.384472,0.756266,0.663629
132,937.860089,1777.471812,1091.962511,2.887428,0.286579,-2.445844,0.386053,0.756266,0.663332
133,949.440843,1777.250314,1093.930939,2.885151,0.286579,-2.441234,0.387415,0.756266,0.663083
134,961.170856,1777.063653,1095.844327,2.883127,0.286579,-2.437086,0.388655,0.756266,0.662859
135,972.561814,1776.783530,1097.707693,2.880471,0.286579,-2.431653,0.390299,0.756266,0.662571
136,984.177511,1776.558328,1099.506132,2.878208,0.286579,-2.427037,0.391715,0.756266,0.662327
137,984.177511,1776.558328,1099.506132,2.878208,0.286579,-2.427037,0.391715,0.756266,0.662327
138,1011.124581,1777.915152,1105.647923,2.880809,0.279186,-2.420494,0.384497,0.757248,0.664574
139,1022.961724,1777.748696,1107.276387,2.878925,0.279186,-2.416609,0.385701,0.757248,0.664370
140,1022.961724,1777.748696,1107.276387,2.878925,0.279186,-2.416609,0.385701,0.757248,0.664370
141,1022.961724,1777.748696,1107.276387,2.878925,0.279186,-2.416609,0.385701,0.757248,0.664370
142,1022.961724,1777.748696,1107.276387,2.878925,0.279186,-2.416609,0.385701,0.757248,0.664370
143,1076.061673,1779.341336,1115.764665,2.882057,0.272327,-2.411597,0.378609,0.769068,0.669920
144,1087.823529,1779.151233,1117.113251,2.879975,0.272327,-2.407422,0.379911,0.769068,0.669705
145,1099.417992,1778.911605,1118.411724,2.877567,0.272327,-2.402463,0.381474,0.769068,0.669452
146,1111.141779,1778.703456,1119.650196,2.875385,0.272327,-2.397915,0.382926,0.769068,0.669222
147,1122.702858,1778.447138,1120.833902,2.872894,0.272327,-2.392951,0.384533,0.769068,0.668973
148,1122.702858,1778.447138,1120.833902,2.872894,0.272327,-2.392951,0.384533,0.769068,0.668973
149,1146.001693,1777.971970,1123.025957,2.868205,0.272327,-2.383429,0.387673,0.769068,0.668504
150,1157.753403,1777.757551,1124.034550,2.866031,0.272327,-2.379282,0.389067,0.769068,0.668304
151,1169.319411,1777.486842,1124.993296,2.863506,0.272327,-2.374308,0.390760,0.769068,0.668065
152,1169.319411,1777.486842,1124.993296,2.863506,0.272327,-2.374308,0.390760,0.769068,0.668065
153,1192.579421,1776.971238,1126.735663,2.858666,0.272327,-2.364818,0.394054,0.769068,0.667616
