x,y,z,qx,qy,qz,qw
1634.052941,-1290.350000,-1670.560000,0.703863,-0.179852,-0.035240,0.686286
1634.060588,-1290.350000,-1670.565000,0.700491,-0.213450,-0.072465,0.677127
1634.068235,-1290.350000,-1670.570000,0.695291,-0.246491,-0.109501,0.666200
1634.075882,-1290.350000,-1670.575000,0.688276,-0.278889,-0.146251,0.653535
1634.083529,-1290.350000,-1670.580000,0.679465,-0.310559,-0.182620,0.639164
1634.091176,-1290.350000,-1670.585000,0.668881,-0.341418,-0.218512,0.623125
1634.098824,-1290.350000,-1670.590000,0.656551,-0.371386,-0.253834,0.605460
1634.106471,-1290.350000,-1670.595000,0.642508,-0.400385,-0.288493,0.586214
1634.114118,-1290.350000,-1670.600000,0.626787,-0.428339,-0.322400,0.565439
1634.121765,-1290.350000,-1670.605000,0.609431,-0.455176,-0.355465,0.543188
1634.129412,-1290.350000,-1670.610000,0.590485,-0.480824,-0.387602,0.519520
1634.137059,-1290.350000,-1670.615000,0.569997,-0.505218,-0.418728,0.494495
1634.144706,-1290.350000,-1670.620000,0.548022,-0.528293,-0.448760,0.468180
1634.152353,-1290.350000,-1670.625000,0.524617,-0.549989,-0.477622,0.440643
1634.160000,-1290.350000,-1670.630000,0.499842,-0.570250,-0.505237,0.411957
1632.220000,-1302.250000,-1671.055000,-0.499804,0.570283,0.505210,-0.411990
1630.280000,-1314.150000,-1671.480000,-0.499766,0.570317,0.505182,-0.412024
1628.335000,-1326.050000,-1671.902500,-0.499717,0.570360,0.505147,-0.412068
1626.390000,-1337.950000,-1672.325000,-0.499668,0.570403,0.505111,-0.412111
1624.450000,-1349.847500,-1672.742500,-0.499663,0.570407,0.505108,-0.412115
1622.510000,-1361.745000,-1673.160000,-0.499658,0.570411,0.505104,-0.412120
1620.567500,-1373.645000,-1673.577500,-0.499600,0.570462,0.505062,-0.412171
1618.625000,-1385.545000,-1673.995000,-0.499541,0.570513,0.505020,-0.412223
1616.682500,-1397.445000,-1674.407500,-0.499541,0.570513,0.505020,-0.412223
1614.740000,-1409.345000,-1674.820000,-0.499541,0.570513,0.505020,-0.412223
1612.797500,-1421.245000,-1675.232500,-0.499479,0.570568,0.504975,-0.412279
1610.855000,-1433.145000,-1675.645000,-0.499416,0.570623,0.504929,-0.412334
1608.910000,-1445.042500,-1676.052500,-0.499416,0.570623,0.504929,-0.412334
1606.965000,-1456.940000,-1676.460000,-0.499415,0.570624,0.504929,-0.412335
1605.020000,-1468.840000,-1676.867500,-0.499391,0.570645,0.504911,-0.412356
1603.075000,-1480.740000,-1677.275000,-0.499366,0.570667,0.504893,-0.412378
1601.132500,-1492.640000,-1677.680000,-0.499303,0.570722,0.504848,-0.412434
1599.190000,-1504.540000,-1678.085000,-0.499240,0.570777,0.504802,-0.412490
1597.245000,-1516.440000,-1678.485000,-0.499269,0.570751,0.504823,-0.412464
1595.300000,-1528.340000,-1678.885000,-0.499299,0.570726,0.504844,-0.412438
1593.355000,-1540.240000,-1679.287500,-0.499211,0.570802,0.504781,-0.412515
1591.410000,-1552.140000,-1679.690000,-0.499124,0.570879,0.504718,-0.412593
1589.465000,-1564.037500,-1680.085000,-0.499094,0.570904,0.504697,-0.412619
1587.520000,-1575.935000,-1680.480000,-0.499065,0.570930,0.504676,-0.412645
1585.575000,-1587.835000,-1680.872500,-0.499060,0.570934,0.504672,-0.412649
1583.630000,-1599.735000,-1681.265000,-0.499056,0.570938,0.504669,-0.412653
1581.682500,-1611.635000,-1681.657500,-0.499027,0.570964,0.504648,-0.412678
1579.735000,-1623.535000,-1682.050000,-0.498997,0.570989,0.504627,-0.412704
1577.787500,-1635.435000,-1682.440000,-0.498968,0.571015,0.504606,-0.412730
1575.840000,-1647.335000,-1682.830000,-0.498939,0.571040,0.504584,-0.412756
1573.892500,-1659.235000,-1683.217500,-0.498881,0.571091,0.504542,-0.412807
1571.945000,-1671.135000,-1683.605000,-0.498822,0.571142,0.504500,-0.412859
1569.997500,-1683.032500,-1683.987500,-0.498822,0.571142,0.504500,-0.412859
1568.050000,-1694.930000,-1684.370000,-0.498822,0.571142,0.504500,-0.412859
1566.102500,-1706.830000,-1684.752500,-0.498763,0.571194,0.504458,-0.412911
1564.155000,-1718.730000,-1685.135000,-0.498705,0.571245,0.504415,-0.412963
1562.207500,-1730.630000,-1685.512500,-0.498705,0.571245,0.504415,-0.412963
