PopulationSize,MigrationRate,Fitness
68,0.34 ,4.00E+00
68,0.35 ,3.26E+00
68,0.36 ,2.17E+00
68,0.37 ,3.50E+00
68,0.38 ,3.94E+00
68,0.39 ,3.87E+00
68,0.40 ,3.90E+00
68,0.41 ,3.98E+00
68,0.42 ,3.82E+00
68,0.43 ,3.81E+00
68,0.44 ,3.87E+00
68,0.45 ,3.71E+00
68,0.46 ,3.79E+00
68,0.47 ,3.98E+00
68,0.48 ,3.87E+00
68,0.49 ,3.36E+00
68,0.51 ,3.89E+00
68,0.52 ,4.00E+00
68,0.53 ,3.90E+00
68,0.54 ,3.96E+00
68,0.55 ,3.86E+00
68,0.56 ,3.86E+00
68,0.57 ,3.93E+00
68,0.58 ,3.96E+00
68,0.59 ,3.51E+00
68,0.60 ,3.84E+00
68,0.61 ,3.85E+00
68,0.62 ,3.74E+00
68,0.63 ,3.75E+00
68,0.64 ,3.85E+00
68,0.65 ,2.98E+00
68,0.66 ,3.98E+00
68,0.67 ,3.81E+00
68,0.68 ,3.92E+00
68,0.69 ,3.81E+00
68,0.70 ,3.07E+00
68,0.71 ,4.06E+00
68,0.72 ,3.88E+00
68,0.73 ,3.64E+00
68,0.74 ,3.24E+00
68,0.75 ,3.73E+00
68,0.76 ,4.09E+00
68,0.77 ,3.92E+00
68,0.78 ,3.95E+00
68,0.79 ,3.83E+00
68,0.80 ,3.78E+00
68,0.81 ,3.79E+00
68,0.82 ,3.86E+00
68,0.83 ,3.69E+00
68,0.84 ,3.86E+00
68,0.85 ,3.61E+00
68,0.86 ,3.86E+00
68,0.87 ,3.89E+00
68,0.88 ,3.86E+00
68,0.89 ,3.99E+00
68,0.90 ,3.79E+00
68,0.91 ,3.82E+00
68,0.92 ,3.76E+00
68,0.93 ,3.94E+00
68,0.94 ,3.99E+00
68,0.95 ,3.84E+00
68,0.96 ,4.00E+00
68,0.97 ,3.38E+00
68,0.98 ,3.95E+00
68,0.99 ,3.89E+00
68,1.00 ,3.67E+00
69,0.00 ,3.79E+00
69,0.01 ,4.19E+00
69,0.02 ,3.91E+00
69,0.03 ,3.73E+00
69,0.04 ,4.37E+00
69,0.05 ,3.95E+00
69,0.06 ,3.83E+00
69,0.07 ,3.74E+00
69,0.08 ,3.97E+00
69,0.09 ,3.85E+00
69,0.10 ,3.19E+00
69,0.11 ,3.95E+00
69,0.12 ,3.99E+00
69,0.13 ,3.97E+00
69,0.14 ,3.94E+00
69,0.15 ,4.04E+00
69,0.16 ,3.82E+00
69,0.17 ,3.74E+00
69,0.18 ,3.74E+00
69,0.19 ,3.83E+00
69,0.20 ,3.66E+00
69,0.21 ,3.97E+00
69,0.22 ,3.76E+00
69,0.23 ,3.85E+00
69,0.24 ,3.84E+00
69,0.25 ,3.26E+00
69,0.26 ,4.09E+00
69,0.27 ,3.65E+00
69,0.28 ,3.83E+00
69,0.29 ,3.15E+00
69,0.30 ,3.17E+00
69,0.31 ,3.86E+00
69,0.32 ,3.48E+00
69,0.33 ,3.91E+00
69,0.34 ,3.90E+00
69,0.35 ,3.87E+00
69,0.36 ,3.95E+00
69,0.37 ,3.79E+00
69,0.38 ,3.21E+00
69,0.39 ,3.88E+00
69,0.40 ,3.95E+00
69,0.41 ,3.83E+00
69,0.42 ,3.92E+00
69,0.43 ,3.92E+00
69,0.44 ,3.93E+00
69,0.45 ,4.01E+00
69,0.46 ,3.98E+00
69,0.47 ,4.16E+00
69,0.48 ,3.73E+00
69,0.49 ,4.09E+00
69,0.51 ,3.95E+00
69,0.52 ,3.87E+00
69,0.53 ,3.90E+00
69,0.54 ,3.30E+00
69,0.55 ,3.99E+00
69,0.56 ,3.94E+00
69,0.57 ,3.78E+00
69,0.58 ,3.72E+00
69,0.59 ,3.36E+00
69,0.60 ,3.78E+00
69,0.61 ,4.08E+00
69,0.62 ,3.69E+00
69,0.63 ,3.71E+00
69,0.64 ,3.81E+00
69,0.65 ,3.74E+00
69,0.66 ,3.24E+00
69,0.67 ,3.71E+00
69,0.68 ,4.01E+00
69,0.69 ,3.29E+00
69,0.70 ,3.98E+00
69,0.71 ,4.01E+00
69,0.72 ,3.88E+00
69,0.73 ,3.89E+00
69,0.74 ,3.72E+00
69,0.75 ,3.90E+00
69,0.76 ,3.84E+00
69,0.77 ,3.76E+00
69,0.78 ,3.51E+00
69,0.79 ,3.92E+00
69,0.80 ,4.07E+00
69,0.81 ,3.79E+00
69,0.82 ,3.39E+00
69,0.83 ,3.38E+00
69,0.84 ,3.97E+00
69,0.85 ,3.69E+00
69,0.86 ,3.97E+00
69,0.87 ,3.77E+00
69,0.88 ,3.89E+00
69,0.89 ,3.94E+00
69,0.90 ,3.87E+00
69,0.91 ,3.79E+00
69,0.92 ,2.90E+00
69,0.93 ,2.97E+00
69,0.94 ,3.79E+00
69,0.95 ,3.69E+00
69,0.96 ,3.83E+00
69,0.97 ,3.99E+00
69,0.98 ,3.77E+00
69,0.99 ,3.78E+00
69,1.00 ,3.91E+00
70,0.00 ,3.90E+00
70,0.01 ,3.71E+00
70,0.02 ,3.98E+00
70,0.03 ,3.76E+00
70,0.04 ,3.34E+00
70,0.05 ,3.65E+00
70,0.06 ,3.93E+00
70,0.07 ,3.97E+00
70,0.08 ,3.93E+00
70,0.09 ,3.21E+00
70,0.10 ,3.70E+00
70,0.11 ,3.91E+00
70,0.12 ,3.19E+00
70,0.13 ,3.90E+00
70,0.14 ,3.86E+00
70,0.15 ,3.87E+00
70,0.16 ,3.72E+00
70,0.17 ,4.03E+00
70,0.18 ,3.94E+00
70,0.19 ,3.88E+00
70,0.20 ,3.96E+00
70,0.21 ,2.98E+00
70,0.22 ,3.24E+00
70,0.23 ,3.82E+00
70,0.24 ,3.83E+00
70,0.25 ,3.78E+00
70,0.26 ,3.84E+00
70,0.27 ,4.08E+00
70,0.28 ,3.88E+00
70,0.29 ,3.60E+00
70,0.30 ,3.51E+00
70,0.31 ,3.86E+00
70,0.32 ,3.65E+00
70,0.33 ,3.86E+00
70,0.34 ,3.68E+00
70,0.35 ,3.88E+00
70,0.36 ,3.95E+00
70,0.37 ,3.93E+00
70,0.38 ,3.92E+00
70,0.39 ,3.22E+00
70,0.40 ,3.24E+00
70,0.41 ,3.99E+00
70,0.42 ,3.96E+00
70,0.43 ,3.77E+00
70,0.44 ,3.23E+00
70,0.45 ,4.00E+00
70,0.46 ,3.77E+00
70,0.47 ,4.05E+00
70,0.48 ,3.38E+00
70,0.49 ,inf
70,0.51 ,3.24E+00
70,0.52 ,3.81E+00
70,0.53 ,3.87E+00
70,0.54 ,3.94E+00
70,0.55 ,3.88E+00
70,0.56 ,3.83E+00
70,0.57 ,4.08E+00
70,0.58 ,3.80E+00
70,0.59 ,3.77E+00
70,0.60 ,3.78E+00
70,0.61 ,3.91E+00
70,0.62 ,3.83E+00
70,0.63 ,3.51E+00
70,0.64 ,3.17E+00
70,0.65 ,3.09E+00
70,0.66 ,3.72E+00
70,0.67 ,3.95E+00
70,0.68 ,2.01E+00
70,0.69 ,3.74E+00
70,0.70 ,3.74E+00
70,0.71 ,3.24E+00
70,0.72 ,3.87E+00
70,0.73 ,3.92E+00
70,0.74 ,3.20E+00
70,0.75 ,4.03E+00
70,0.76 ,3.96E+00
70,0.77 ,3.75E+00
70,0.78 ,4.12E+00
70,0.79 ,3.76E+00
70,0.80 ,3.10E+00
70,0.81 ,4.00E+00
70,0.82 ,3.72E+00
70,0.83 ,3.78E+00
70,0.84 ,4.07E+00
70,0.85 ,3.20E+00
70,0.86 ,3.08E+00
70,0.87 ,3.72E+00
70,0.88 ,3.87E+00
70,0.89 ,4.00E+00
70,0.90 ,3.88E+00
70,0.91 ,3.93E+00
70,0.92 ,3.99E+00
70,0.93 ,4.06E+00
70,0.94 ,3.96E+00
70,0.95 ,3.96E+00
70,0.96 ,2.98E+00
70,0.97 ,3.23E+00
70,0.98 ,3.38E+00
70,0.99 ,3.76E+00
70,1.00 ,3.57E+00
71,0.00 ,2.61E+00
71,0.01 ,3.80E+00
71,0.02 ,3.14E+00
71,0.03 ,3.95E+00
71,0.04 ,3.66E+00
71,0.05 ,3.98E+00
71,0.06 ,3.29E+00
71,0.07 ,3.93E+00
71,0.08 ,3.72E+00
71,0.09 ,3.94E+00
71,0.10 ,3.15E+00
71,0.11 ,3.49E+00
71,0.12 ,3.87E+00
71,0.13 ,3.59E+00
71,0.14 ,3.78E+00
71,0.15 ,3.89E+00
71,0.16 ,3.30E+00
71,0.17 ,4.02E+00
71,0.18 ,3.84E+00
71,0.19 ,4.06E+00
71,0.20 ,2.65E+00
71,0.21 ,3.72E+00
71,0.22 ,3.83E+00
71,0.23 ,3.90E+00
71,0.24 ,3.73E+00
71,0.25 ,3.84E+00
71,0.26 ,3.08E+00
71,0.27 ,4.06E+00
71,0.28 ,3.87E+00
71,0.29 ,3.95E+00
71,0.30 ,2.30E+00
71,0.31 ,3.71E+00
71,0.32 ,3.87E+00
71,0.33 ,3.67E+00
71,0.34 ,3.86E+00
71,0.35 ,3.96E+00
71,0.36 ,3.82E+00
71,0.37 ,4.02E+00
71,0.38 ,3.77E+00
71,0.39 ,3.73E+00
71,0.40 ,inf
71,0.41 ,inf
71,0.42 ,3.26E+00
71,0.43 ,3.78E+00
71,0.44 ,3.76E+00
71,0.45 ,3.90E+00
71,0.46 ,3.51E+00
71,0.47 ,3.87E+00
71,0.48 ,3.90E+00
71,0.49 ,3.80E+00
71,0.51 ,3.22E+00
71,0.52 ,3.87E+00
71,0.53 ,inf
71,0.54 ,3.71E+00
71,0.55 ,4.03E+00
71,0.56 ,3.65E+00
71,0.57 ,3.93E+00
71,0.58 ,3.37E+00
71,0.59 ,3.91E+00
71,0.60 ,3.69E+00
71,0.61 ,2.98E+00
71,0.62 ,3.95E+00
71,0.63 ,3.91E+00
71,0.64 ,3.77E+00
71,0.65 ,inf
71,0.66 ,3.80E+00
71,0.67 ,3.39E+00
71,0.68 ,3.93E+00
71,0.69 ,3.98E+00
71,0.70 ,4.01E+00
71,0.71 ,3.83E+00
71,0.72 ,1.98E+00
71,0.73 ,3.77E+00
71,0.74 ,3.81E+00
71,0.75 ,3.98E+00
71,0.76 ,4.06E+00
71,0.77 ,4.02E+00
71,0.78 ,4.06E+00
71,0.79 ,3.11E+00
71,0.80 ,3.17E+00
71,0.81 ,3.79E+00
71,0.82 ,3.85E+00
71,0.83 ,3.93E+00
71,0.84 ,3.99E+00
71,0.85 ,3.12E+00
71,0.86 ,4.01E+00
71,0.87 ,3.21E+00
71,0.88 ,3.91E+00
71,0.89 ,3.77E+00
71,0.90 ,3.82E+00
71,0.91 ,3.30E+00
71,0.92 ,3.80E+00
71,0.93 ,2.79E+00
71,0.94 ,3.34E+00
71,0.95 ,3.63E+00
71,0.96 ,3.74E+00
71,0.97 ,3.95E+00
71,0.98 ,4.00E+00
71,0.99 ,3.96E+00
71,1.00 ,3.74E+00
72,0.00 ,3.84E+00
72,0.01 ,4.04E+00
72,0.02 ,3.73E+00
72,0.03 ,3.79E+00
72,0.04 ,3.17E+00
72,0.05 ,3.96E+00
72,0.06 ,3.90E+00
72,0.07 ,3.89E+00
72,0.08 ,3.92E+00
72,0.09 ,4.03E+00
72,0.10 ,3.77E+00
72,0.11 ,3.24E+00
72,0.12 ,3.99E+00
72,0.13 ,3.71E+00
72,0.14 ,3.33E+00
72,0.15 ,3.19E+00
72,0.16 ,3.21E+00
72,0.17 ,3.78E+00
72,0.18 ,3.83E+00
72,0.19 ,3.51E+00
72,0.20 ,3.80E+00
72,0.21 ,3.73E+00
72,0.22 ,3.72E+00
72,0.23 ,3.90E+00
72,0.24 ,3.93E+00
72,0.25 ,3.67E+00
72,0.26 ,3.70E+00
72,0.27 ,3.73E+00
72,0.28 ,3.31E+00
72,0.29 ,3.99E+00
72,0.30 ,2.89E+00
72,0.31 ,4.01E+00
72,0.32 ,3.70E+00
72,0.33 ,3.70E+00
72,0.34 ,3.92E+00
72,0.35 ,3.94E+00
72,0.36 ,3.50E+00
72,0.37 ,3.88E+00
72,0.38 ,3.75E+00
72,0.39 ,4.03E+00
72,0.40 ,inf
72,0.41 ,3.06E+00
72,0.42 ,3.15E+00
72,0.43 ,3.76E+00
72,0.44 ,3.72E+00
72,0.45 ,3.68E+00
72,0.46 ,3.97E+00
72,0.47 ,4.01E+00
72,0.48 ,3.23E+00
72,0.49 ,3.90E+00
72,0.51 ,3.78E+00
72,0.52 ,3.79E+00
72,0.53 ,3.87E+00
72,0.54 ,3.89E+00
72,0.55 ,3.84E+00
72,0.56 ,3.60E+00
72,0.57 ,4.08E+00
72,0.58 ,3.85E+00
72,0.59 ,3.90E+00
72,0.60 ,3.82E+00
72,0.61 ,3.61E+00
72,0.62 ,3.65E+00
72,0.63 ,3.53E+00
72,0.64 ,3.68E+00
72,0.65 ,3.94E+00
72,0.66 ,3.91E+00
72,0.67 ,3.89E+00
72,0.68 ,3.82E+00
72,0.69 ,3.92E+00
72,0.70 ,3.63E+00
72,0.71 ,3.17E+00
72,0.72 ,3.80E+00
72,0.73 ,3.99E+00
72,0.74 ,3.74E+00
72,0.75 ,3.71E+00
72,0.76 ,3.98E+00
72,0.77 ,4.01E+00
72,0.78 ,3.23E+00
72,0.79 ,3.88E+00
72,0.80 ,4.02E+00
72,0.81 ,3.29E+00
72,0.82 ,3.20E+00
72,0.83 ,3.82E+00
72,0.84 ,2.42E+00
72,0.85 ,3.61E+00
72,0.86 ,3.93E+00
72,0.87 ,3.25E+00
72,0.88 ,3.46E+00
72,0.89 ,3.90E+00
72,0.90 ,3.37E+00
72,0.91 ,3.07E+00
72,0.92 ,3.86E+00
72,0.93 ,3.82E+00
72,0.94 ,2.97E+00
72,0.95 ,3.85E+00
72,0.96 ,3.91E+00
72,0.97 ,3.96E+00
72,0.98 ,3.74E+00
72,0.99 ,3.82E+00
72,1.00 ,3.25E+00
73,0.00 ,3.90E+00
73,0.01 ,3.87E+00
73,0.02 ,3.08E+00
73,0.03 ,3.78E+00
73,0.04 ,3.98E+00
73,0.05 ,2.84E+00
73,0.06 ,3.81E+00
73,0.07 ,3.76E+00
73,0.08 ,4.03E+00
73,0.09 ,3.98E+00
73,0.10 ,3.48E+00
73,0.11 ,3.69E+00
73,0.12 ,3.91E+00
73,0.13 ,3.66E+00
73,0.14 ,3.94E+00
73,0.15 ,3.89E+00
73,0.16 ,3.91E+00
73,0.17 ,3.37E+00
73,0.18 ,3.84E+00
73,0.19 ,3.81E+00
73,0.20 ,3.88E+00
73,0.21 ,3.91E+00
73,0.22 ,3.24E+00
73,0.23 ,3.91E+00
73,0.24 ,3.92E+00
73,0.25 ,3.95E+00
73,0.26 ,4.01E+00
73,0.27 ,3.90E+00
73,0.28 ,3.06E+00
73,0.29 ,3.92E+00
73,0.30 ,3.84E+00
73,0.31 ,3.76E+00
73,0.32 ,2.37E+00
73,0.33 ,3.32E+00
73,0.34 ,3.47E+00
73,0.35 ,3.79E+00
73,0.36 ,3.89E+00
73,0.37 ,2.63E+00
73,0.38 ,3.86E+00
73,0.39 ,3.81E+00
73,0.40 ,3.81E+00
73,0.41 ,2.72E+00
73,0.42 ,4.08E+00
73,0.43 ,4.04E+00
73,0.44 ,3.87E+00
73,0.45 ,3.99E+00
73,0.46 ,3.92E+00
73,0.47 ,3.95E+00
73,0.48 ,3.81E+00
73,0.49 ,3.59E+00
73,0.51 ,3.88E+00
73,0.52 ,3.31E+00
73,0.53 ,4.04E+00
73,0.54 ,3.62E+00
73,0.55 ,3.17E+00
73,0.56 ,3.77E+00
73,0.57 ,3.98E+00
73,0.58 ,2.96E+00
73,0.59 ,3.16E+00
73,0.60 ,3.89E+00
73,0.61 ,3.94E+00
73,0.62 ,3.90E+00
73,0.63 ,3.96E+00
73,0.64 ,3.97E+00
73,0.65 ,3.70E+00
73,0.66 ,3.87E+00
73,0.67 ,3.92E+00
73,0.68 ,3.63E+00
73,0.69 ,3.81E+00
73,0.70 ,3.39E+00
73,0.71 ,3.78E+00
73,0.72 ,3.68E+00
73,0.73 ,3.93E+00
73,0.74 ,3.88E+00
73,0.75 ,3.85E+00
73,0.76 ,3.82E+00
73,0.77 ,3.23E+00
73,0.78 ,3.80E+00
73,0.79 ,3.24E+00
73,0.80 ,3.70E+00
73,0.81 ,3.82E+00
73,0.82 ,3.23E+00
73,0.83 ,3.71E+00
73,0.84 ,2.29E+00
73,0.85 ,3.47E+00
73,0.86 ,3.24E+00
73,0.87 ,3.63E+00
73,0.88 ,3.25E+00
73,0.89 ,3.21E+00
73,0.90 ,3.55E+00
73,0.91 ,3.80E+00
73,0.92 ,3.86E+00
73,0.93 ,3.92E+00
73,0.94 ,3.93E+00
73,0.95 ,3.78E+00
73,0.96 ,3.95E+00
73,0.97 ,4.00E+00
73,0.98 ,3.87E+00
73,0.99 ,3.18E+00
73,1.00 ,3.99E+00
74,0.00 ,3.81E+00
74,0.01 ,3.71E+00
74,0.02 ,3.89E+00
74,0.03 ,4.02E+00
74,0.04 ,3.72E+00
74,0.05 ,3.90E+00
74,0.06 ,3.21E+00
74,0.07 ,4.08E+00
74,0.08 ,3.95E+00
74,0.09 ,3.42E+00
74,0.10 ,3.82E+00
74,0.11 ,3.38E+00
74,0.12 ,3.91E+00
74,0.13 ,3.76E+00
74,0.14 ,3.76E+00
74,0.15 ,3.86E+00
74,0.16 ,3.89E+00
74,0.17 ,3.91E+00
74,0.18 ,3.85E+00
74,0.19 ,3.68E+00
74,0.20 ,3.85E+00
74,0.21 ,4.01E+00
74,0.22 ,3.98E+00
74,0.23 ,3.61E+00
74,0.24 ,3.95E+00
74,0.25 ,3.71E+00
74,0.26 ,3.72E+00
74,0.27 ,3.81E+00
74,0.28 ,3.76E+00
74,0.29 ,3.24E+00
74,0.30 ,inf
74,0.31 ,3.16E+00
74,0.32 ,3.90E+00
74,0.33 ,3.94E+00
74,0.34 ,3.67E+00
74,0.35 ,3.88E+00
74,0.36 ,3.96E+00
74,0.37 ,3.86E+00
74,0.38 ,4.04E+00
74,0.39 ,3.08E+00
74,0.40 ,3.75E+00
74,0.41 ,3.80E+00
74,0.42 ,3.81E+00
74,0.43 ,3.68E+00
74,0.44 ,3.70E+00
74,0.45 ,3.87E+00
74,0.46 ,4.05E+00
74,0.47 ,3.23E+00
74,0.48 ,3.75E+00
74,0.49 ,3.89E+00
74,0.51 ,3.32E+00
74,0.52 ,3.87E+00
74,0.53 ,3.90E+00
74,0.54 ,4.03E+00
74,0.55 ,2.91E+00
74,0.56 ,3.07E+00
74,0.57 ,3.98E+00
74,0.58 ,3.09E+00
74,0.59 ,3.45E+00
74,0.60 ,3.59E+00
74,0.61 ,3.77E+00
74,0.62 ,3.71E+00
74,0.63 ,3.72E+00
74,0.64 ,3.85E+00
74,0.65 ,3.85E+00
74,0.66 ,3.97E+00
74,0.67 ,3.95E+00
74,0.68 ,4.17E+00
74,0.69 ,3.25E+00
74,0.70 ,3.69E+00
74,0.71 ,3.22E+00
74,0.72 ,3.81E+00
74,0.73 ,3.83E+00
74,0.74 ,3.85E+00
74,0.75 ,3.75E+00
74,0.76 ,4.08E+00
74,0.77 ,3.86E+00
74,0.78 ,3.96E+00
74,0.79 ,3.29E+00
74,0.80 ,3.95E+00
74,0.81 ,3.50E+00
74,0.82 ,3.74E+00
74,0.83 ,3.95E+00
74,0.84 ,3.64E+00
74,0.85 ,3.80E+00
74,0.86 ,3.05E+00
74,0.87 ,3.95E+00
74,0.88 ,3.56E+00
74,0.89 ,3.76E+00
74,0.90 ,3.90E+00
74,0.91 ,3.82E+00
74,0.92 ,3.94E+00
74,0.93 ,3.76E+00
74,0.94 ,3.74E+00
74,0.95 ,2.84E+00
74,0.96 ,3.71E+00
74,0.97 ,3.80E+00
74,0.98 ,3.90E+00
74,0.99 ,3.80E+00
74,1.00 ,3.96E+00
75,0.00 ,3.75E+00
75,0.01 ,3.73E+00
75,0.02 ,3.79E+00
75,0.03 ,3.75E+00
75,0.04 ,3.74E+00
75,0.05 ,3.96E+00
75,0.06 ,3.86E+00
75,0.07 ,3.85E+00
75,0.08 ,3.67E+00
75,0.09 ,3.82E+00
75,0.10 ,4.04E+00
75,0.11 ,3.85E+00
75,0.12 ,3.85E+00
75,0.13 ,3.79E+00
75,0.14 ,4.00E+00
75,0.15 ,3.94E+00
75,0.16 ,4.00E+00
75,0.17 ,3.88E+00
75,0.18 ,3.87E+00
75,0.19 ,3.84E+00
75,0.20 ,3.68E+00
75,0.21 ,4.07E+00
75,0.22 ,inf
75,0.23 ,3.87E+00
75,0.24 ,3.97E+00
75,0.25 ,4.06E+00
75,0.26 ,3.84E+00
75,0.27 ,3.73E+00
75,0.28 ,3.91E+00
75,0.29 ,3.87E+00
75,0.30 ,3.77E+00
75,0.31 ,3.78E+00
75,0.32 ,3.84E+00
75,0.33 ,3.94E+00
75,0.34 ,3.83E+00
75,0.35 ,4.07E+00
75,0.36 ,3.82E+00
75,0.37 ,3.75E+00
75,0.38 ,3.88E+00
75,0.39 ,3.87E+00
75,0.40 ,3.90E+00
75,0.41 ,3.94E+00
75,0.42 ,3.91E+00
75,0.43 ,3.91E+00
75,0.44 ,3.76E+00
75,0.45 ,3.13E+00
75,0.46 ,3.96E+00
75,0.47 ,3.46E+00
75,0.48 ,3.27E+00
75,0.49 ,3.20E+00
75,0.51 ,3.63E+00
75,0.52 ,3.95E+00
75,0.53 ,3.82E+00
75,0.54 ,3.91E+00
75,0.55 ,3.34E+00
75,0.56 ,4.01E+00
75,0.57 ,3.84E+00
75,0.58 ,3.15E+00
75,0.59 ,3.95E+00
75,0.60 ,3.87E+00
75,0.61 ,3.99E+00
75,0.62 ,3.93E+00
75,0.63 ,3.21E+00
75,0.64 ,3.19E+00
75,0.65 ,3.79E+00
75,0.66 ,3.22E+00
75,0.67 ,3.68E+00
75,0.68 ,3.93E+00
75,0.69 ,3.83E+00
75,0.70 ,3.76E+00
75,0.71 ,3.82E+00
75,0.72 ,3.94E+00
75,0.73 ,3.85E+00
75,0.74 ,3.74E+00
75,0.75 ,3.61E+00
75,0.76 ,3.81E+00
75,0.77 ,3.93E+00
75,0.78 ,3.77E+00
75,0.79 ,3.77E+00
75,0.80 ,inf
75,0.81 ,3.73E+00
75,0.82 ,3.83E+00
75,0.83 ,3.95E+00
75,0.84 ,3.76E+00
75,0.85 ,3.89E+00
75,0.86 ,3.98E+00
75,0.87 ,3.93E+00
75,0.88 ,3.60E+00
75,0.89 ,3.99E+00
75,0.90 ,3.94E+00
75,0.91 ,4.17E+00
75,0.92 ,inf
75,0.93 ,3.72E+00
75,0.94 ,3.92E+00
75,0.95 ,3.97E+00
75,0.96 ,3.84E+00
75,0.97 ,3.23E+00
75,0.98 ,3.85E+00
75,0.99 ,3.21E+00
75,1.00 ,3.90E+00
76,0.00 ,3.77E+00
76,0.01 ,3.65E+00
76,0.02 ,3.27E+00
76,0.03 ,3.21E+00
76,0.04 ,3.90E+00
76,0.05 ,3.97E+00
76,0.06 ,3.85E+00
76,0.07 ,4.01E+00
76,0.08 ,3.88E+00
76,0.09 ,3.60E+00
76,0.10 ,3.67E+00
76,0.11 ,3.92E+00
76,0.12 ,inf
76,0.13 ,3.21E+00
76,0.14 ,3.09E+00
76,0.15 ,3.75E+00
76,0.16 ,3.94E+00
76,0.17 ,3.37E+00
76,0.18 ,3.71E+00
76,0.19 ,inf
76,0.20 ,3.62E+00
76,0.21 ,inf
76,0.22 ,3.87E+00
76,0.23 ,3.75E+00
76,0.24 ,3.67E+00
76,0.25 ,3.90E+00
76,0.26 ,3.99E+00
76,0.27 ,4.01E+00
76,0.28 ,3.98E+00
76,0.29 ,3.84E+00
76,0.30 ,3.80E+00
76,0.31 ,3.73E+00
76,0.32 ,3.89E+00
76,0.33 ,inf
76,0.34 ,3.81E+00
76,0.35 ,3.25E+00
76,0.36 ,4.11E+00
76,0.37 ,3.94E+00
76,0.38 ,3.96E+00
76,0.39 ,4.10E+00
76,0.40 ,3.74E+00
76,0.41 ,3.77E+00
76,0.42 ,3.19E+00
76,0.43 ,3.82E+00
76,0.44 ,3.78E+00
76,0.45 ,3.87E+00
76,0.46 ,3.79E+00
76,0.47 ,3.38E+00
76,0.48 ,3.98E+00
76,0.49 ,3.33E+00
76,0.51 ,3.65E+00
76,0.52 ,3.82E+00
76,0.53 ,3.68E+00
76,0.54 ,3.67E+00
76,0.55 ,4.10E+00
76,0.56 ,3.44E+00
76,0.57 ,3.98E+00
76,0.58 ,3.84E+00
76,0.59 ,3.24E+00
76,0.60 ,3.82E+00
76,0.61 ,3.74E+00
76,0.62 ,3.73E+00
76,0.63 ,3.71E+00
76,0.64 ,3.80E+00
76,0.65 ,3.30E+00
76,0.66 ,3.71E+00
76,0.67 ,4.00E+00
76,0.68 ,3.99E+00
76,0.69 ,3.20E+00
76,0.70 ,3.87E+00
76,0.71 ,3.80E+00
76,0.72 ,3.27E+00
76,0.73 ,3.34E+00
76,0.74 ,3.69E+00
76,0.75 ,3.83E+00
76,0.76 ,3.78E+00
76,0.77 ,3.76E+00
76,0.78 ,3.91E+00
76,0.79 ,3.78E+00
76,0.80 ,3.72E+00
76,0.81 ,3.67E+00
76,0.82 ,3.47E+00
76,0.83 ,4.07E+00
76,0.84 ,3.79E+00
76,0.85 ,3.71E+00
76,0.86 ,3.65E+00
76,0.87 ,3.59E+00
76,0.88 ,4.03E+00
76,0.89 ,3.88E+00
76,0.90 ,4.00E+00
76,0.91 ,3.78E+00
76,0.92 ,3.96E+00
76,0.93 ,3.69E+00
76,0.94 ,3.23E+00
76,0.95 ,3.83E+00
76,0.96 ,3.44E+00
76,0.97 ,3.97E+00
76,0.98 ,4.00E+00
76,0.99 ,3.88E+00
76,1.00 ,3.22E+00
77,0.00 ,3.78E+00
77,0.01 ,3.90E+00
77,0.02 ,4.02E+00
77,0.03 ,3.90E+00
77,0.04 ,3.82E+00
77,0.05 ,3.64E+00
77,0.06 ,3.11E+00
77,0.07 ,3.34E+00
77,0.08 ,3.99E+00
77,0.09 ,3.18E+00
77,0.10 ,3.67E+00
77,0.11 ,3.80E+00
77,0.12 ,3.66E+00
77,0.13 ,3.90E+00
77,0.14 ,3.43E+00
77,0.15 ,3.66E+00
77,0.16 ,3.92E+00
77,0.17 ,3.94E+00
77,0.18 ,3.85E+00
77,0.19 ,3.79E+00
77,0.20 ,3.41E+00
77,0.21 ,3.77E+00
77,0.22 ,3.85E+00
77,0.23 ,3.89E+00
77,0.24 ,3.94E+00
77,0.25 ,3.90E+00
77,0.26 ,3.52E+00
77,0.27 ,3.75E+00
77,0.28 ,3.84E+00
77,0.29 ,3.83E+00
77,0.30 ,3.85E+00
77,0.31 ,3.70E+00
77,0.32 ,3.81E+00
77,0.33 ,4.07E+00
77,0.34 ,3.74E+00
77,0.35 ,4.00E+00
77,0.36 ,3.54E+00
77,0.37 ,3.99E+00
77,0.38 ,3.12E+00
77,0.39 ,3.90E+00
77,0.40 ,3.76E+00
77,0.41 ,4.02E+00
77,0.42 ,3.29E+00
77,0.43 ,3.89E+00
77,0.44 ,3.90E+00
77,0.45 ,3.80E+00
77,0.46 ,3.21E+00
77,0.47 ,3.80E+00
77,0.48 ,3.19E+00
77,0.49 ,3.95E+00
77,0.51 ,3.79E+00
77,0.52 ,3.28E+00
77,0.53 ,3.74E+00
77,0.54 ,3.85E+00
77,0.55 ,3.89E+00
77,0.56 ,3.81E+00
77,0.57 ,3.32E+00
77,0.58 ,3.93E+00
77,0.59 ,3.94E+00
77,0.60 ,2.79E+00
77,0.61 ,3.82E+00
77,0.62 ,3.82E+00
77,0.63 ,4.00E+00
77,0.64 ,3.92E+00
77,0.65 ,3.29E+00
77,0.66 ,3.95E+00
77,0.67 ,4.08E+00
77,0.68 ,3.67E+00
77,0.69 ,3.87E+00
