Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
50,385.033552,750.271351,1006.194905,2.075533,0.393562,-1.330124,-0.694089,-0.417586,0.509204
51,382.733678,761.742174,1006.012331,2.074686,0.393562,-1.329576,-0.693330,-0.417586,0.509120
52,380.436235,773.216823,1005.829751,2.073846,0.393562,-1.329032,-0.692576,-0.417586,0.509038
53,378.349134,785.080463,1005.639977,2.073805,0.393562,-1.329003,-0.692540,-0.417586,0.509011
54,376.259665,796.939747,1005.449813,2.073755,0.393562,-1.328973,-0.692495,-0.417586,0.508986
55,374.174391,808.802383,1005.260074,2.073712,0.393562,-1.328941,-0.692455,-0.417586,0.508963
56,372.086078,820.659019,1005.069912,2.073657,0.393562,-1.328909,-0.692407,-0.417586,0.508941
57,369.859489,832.257241,1004.879975,2.073073,0.393562,-1.328529,-0.691884,-0.417586,0.508884
58,367.633414,843.856013,1004.690034,2.072490,0.393562,-1.328149,-0.691361,-0.417586,0.508830
59,365.573085,855.758997,1004.495285,2.072531,0.393562,-1.328172,-0.691398,-0.417586,0.508819
60,363.514759,867.666257,1004.300145,2.072580,0.393562,-1.328207,-0.691442,-0.417586,0.508811
61,361.361223,879.403946,1004.105229,2.072279,0.393562,-1.328009,-0.691171,-0.417586,0.508780
62,359.209997,891.146090,1003.910312,2.071987,0.393562,-1.327818,-0.690909,-0.417586,0.508752
63,356.879636,902.558241,1003.712912,2.071018,0.393562,-1.327185,-0.690041,-0.417586,0.508680
64,354.550331,913.971232,1003.515082,2.070052,0.393562,-1.326557,-0.689174,-0.417586,0.508609
65,352.571159,926.018873,1003.310303,2.070391,0.393562,-1.326777,-0.689479,-0.417586,0.508629
66,350.590009,938.062417,1003.105525,2.070721,0.393562,-1.326991,-0.689775,-0.417586,0.508650
67,348.365122,949.665001,1002.902752,2.070141,0.393562,-1.326615,-0.689254,-0.417586,0.508611
68,346.139610,961.265538,1002.700366,2.069557,0.393562,-1.326233,-0.688732,-0.417586,0.508573
69,343.990640,973.003428,1002.492878,2.069262,0.393562,-1.326039,-0.688467,-0.417586,0.508556
70,341.843273,984.744706,1002.285419,2.068974,0.393562,-1.325849,-0.688209,-0.417586,0.508542
71,339.761505,996.609048,1002.075653,2.068934,0.393562,-1.325821,-0.688173,-0.417586,0.508546
72,337.677410,1008.469054,1001.865495,2.068885,0.393562,-1.325791,-0.688129,-0.417586,0.508551
73,335.457472,1020.074564,1001.655577,2.068311,0.393562,-1.325415,-0.687616,-0.417586,0.508522
74,333.233959,1031.672735,1001.445686,2.067723,0.393562,-1.325027,-0.687088,-0.417586,0.508494
75,331.165251,1043.553972,1001.230701,2.067723,0.393562,-1.325027,-0.687088,-0.417586,0.508507
76,329.097857,1055.437858,1001.015715,2.067728,0.393562,-1.325030,-0.687091,-0.417586,0.508523
77,326.812766,1066.922186,1000.800632,2.066905,0.393562,-1.324491,-0.686356,-0.417586,0.508484
