Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
231,2659.307651,1594.489579,1041.827796,3.835080,0.271221,-1.744458,0.516963,0.360274,0.541346
232,2659.307651,1594.489579,1041.827796,3.835080,0.271221,-1.744458,0.516963,0.360274,0.541346
233,2648.111355,1516.105677,960.510026,3.839271,0.500575,-1.758497,0.931547,0.509607,0.542816
234,2670.762980,1484.294550,964.492418,3.895909,0.490168,-1.728134,0.972026,0.471718,0.540215
235,2668.632144,1472.665370,964.731958,3.895104,0.490168,-1.727680,0.972730,0.471718,0.540175
236,2666.498185,1461.038575,964.971106,3.894291,0.490168,-1.727221,0.973436,0.471718,0.540136
237,2664.272886,1449.492056,965.208159,3.893259,0.490168,-1.726640,0.974338,0.471718,0.540110
238,2662.048824,1437.943575,965.444818,3.892231,0.490168,-1.726058,0.975235,0.471718,0.540086
239,2660.188527,1426.062814,965.676516,3.892118,0.490168,-1.725996,0.975329,0.471718,0.540018
240,2658.335760,1414.174740,965.908578,3.892025,0.490168,-1.725942,0.975416,0.471718,0.539951
241,2656.027897,1402.705823,966.140314,3.890778,0.490168,-1.725241,0.976501,0.471718,0.539942
242,2653.710202,1391.244919,966.372019,3.889507,0.490168,-1.724527,0.977606,0.471718,0.539937
243,2651.891630,1379.320372,966.598834,3.889507,0.490168,-1.724527,0.977606,0.471718,0.539870
244,2650.073057,1367.395826,966.825648,3.889507,0.490168,-1.724527,0.977606,0.471718,0.539805
245,2647.727812,1355.959105,967.052609,3.888168,0.490168,-1.723774,0.978777,0.471718,0.539809
246,2645.378791,1344.524561,967.279567,3.886821,0.490168,-1.723019,0.979954,0.471718,0.539814
247,2643.554131,1332.606066,967.501417,3.886812,0.490168,-1.723014,0.979961,0.471718,0.539755
248,2641.729930,1320.686757,967.723241,3.886804,0.490168,-1.723009,0.979969,0.471718,0.539697
249,2639.693184,1308.961403,967.944985,3.886257,0.490168,-1.722704,0.980442,0.471718,0.539667
250,2637.661696,1297.230642,968.166701,3.885723,0.490168,-1.722404,0.980908,0.471718,0.539639
251,2635.298943,1285.806467,968.386126,3.884344,0.490168,-1.721632,0.982113,0.471718,0.539655
252,2632.924251,1274.392121,968.605184,3.882936,0.490168,-1.720847,0.983334,0.471718,0.539674
253,2631.363031,1262.229670,968.819755,3.883594,0.490168,-1.721214,0.982764,0.471718,0.539592
254,2629.792196,1250.075689,969.033907,3.884227,0.490168,-1.721568,0.982211,0.471718,0.539512
255,2627.205931,1238.852272,969.250754,3.882292,0.490168,-1.720487,0.983899,0.471718,0.539562
256,2624.617226,1227.628406,969.467592,3.880353,0.490168,-1.719404,0.985592,0.471718,0.539615
257,2622.537438,1215.941970,969.677073,3.879701,0.490168,-1.719041,0.986163,0.471718,0.539606
258,2620.447321,1204.264954,969.886162,3.879022,0.490168,-1.718664,0.986750,0.471718,0.539598
259,2618.593907,1192.369905,970.093205,3.878941,0.490168,-1.718618,0.986826,0.471718,0.539563
260,2616.725444,1180.488818,970.299858,3.878821,0.490168,-1.718552,0.986926,0.471718,0.539531
261,2614.644319,1168.798326,970.506822,3.878173,0.490168,-1.718192,0.987494,0.471718,0.539528
262,2612.568378,1157.102489,970.713757,3.877538,0.490168,-1.717836,0.988053,0.471718,0.539526
263,2610.472636,1145.424822,970.917802,3.876853,0.490168,-1.717456,0.988646,0.471718,0.539527
264,2608.385450,1133.738743,971.122236,3.876190,0.490168,-1.717088,0.989227,0.471718,0.539530
265,2606.029266,1122.295071,971.323930,3.874852,0.490168,-1.716346,0.990391,0.471718,0.539568
266,2603.675104,1110.848157,971.526011,3.873521,0.490168,-1.715609,0.991556,0.471718,0.539608
